Order Date,data_source,Country,CC VS APM,First Payment Method,Psp Operation Status,Psp Actionability,Fail Order Count,Order Count
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,AUTH_FAILED,Non-actionable,492,968
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,AUTH_FAILED,unknown,10,23
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,FRAUD_RISK,Non-actionable,147,431
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,FRAUD_RISK,unknown,9,10
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,GENERIC_REJECTION,Non-actionable,181,376
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,GENERIC_REJECTION,unknown,3,8
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,Non-actionable,790,2211
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,unknown,4,6
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,REDIRECT_REQUIRED,unknown,41,93
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,STATUS_MISMATCH,Actionable,152,152
2026-02-01,Pandora,Hong Kong,Credit Card,generic_creditcard,unknown,unknown,39,630
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,3DS_DROPPED,Non-actionable,194,284
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,AUTH_FAILED,Non-actionable,71,115
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,AUTH_FAILED,unknown,0,1
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,FRAUD_RISK,Non-actionable,7,13
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,FRAUD_RISK,unknown,1,1
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,GENERIC_REJECTION,Non-actionable,6,16
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,GENERIC_REJECTION,unknown,0,1
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,INSUFFICIENT_FUNDS,Non-actionable,62,133
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,REDIRECT_REQUIRED,unknown,4,5
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,STATUS_MISMATCH,Actionable,12,12
2026-02-01,Pandora,Hong Kong,Credit Card,generic_googlepay,unknown,unknown,1,37
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_kh,GENERIC_REJECTION,unknown,95,311
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_kh,Redirection Failure,unknown,713,1423
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_kh,unknown,unknown,3,11553
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_mkb,GENERIC_REJECTION,unknown,256,623
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_mkb,Redirection Failure,unknown,278,411
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_mkb,unknown,unknown,3,13518
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_otp,GENERIC_REJECTION,unknown,2119,5223
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_otp,Redirection Failure,unknown,5381,9825
2026-02-01,Pandora,Hungary,Alternative Payment Method,bigfish_szep_otp,unknown,unknown,17,158435
2026-02-01,Pandora,Hungary,Alternative Payment Method,no_payment,unknown,unknown,0,1
2026-02-01,Pandora,Hungary,Credit Card,adyen,3DS_DROPPED,Non-actionable,888,1016
2026-02-01,Pandora,Hungary,Credit Card,adyen,AUTH_FAILED,Non-actionable,842,1155
2026-02-01,Pandora,Hungary,Credit Card,adyen,AUTH_FAILED,unknown,1,1
2026-02-01,Pandora,Hungary,Credit Card,adyen,FRAUD_RISK,Non-actionable,48,76
2026-02-01,Pandora,Hungary,Credit Card,adyen,GENERIC_REJECTION,Non-actionable,72,108
2026-02-01,Pandora,Hungary,Credit Card,adyen,GENERIC_REJECTION,unknown,0,1
2026-02-01,Pandora,Hungary,Credit Card,adyen,INSUFFICIENT_FUNDS,Non-actionable,4088,5132
2026-02-01,Pandora,Hungary,Credit Card,adyen,INSUFFICIENT_FUNDS,unknown,2,2
2026-02-01,Pandora,Hungary,Credit Card,adyen,Redirection Failure,unknown,5,8
2026-02-01,Pandora,Hungary,Credit Card,adyen,STATUS_MISMATCH,Actionable,130,130
2026-02-01,Pandora,Hungary,Credit Card,adyen,unknown,unknown,37,1525
2026-02-01,Pandora,Hungary,Credit Card,applepay,AUTH_FAILED,Non-actionable,8,8
2026-02-01,Pandora,Hungary,Credit Card,applepay,FRAUD_RISK,Non-actionable,10,14
2026-02-01,Pandora,Hungary,Credit Card,applepay,GENERIC_REJECTION,Non-actionable,14,30
2026-02-01,Pandora,Hungary,Credit Card,applepay,GENERIC_REJECTION,unknown,2,3
2026-02-01,Pandora,Hungary,Credit Card,applepay,INSUFFICIENT_FUNDS,Non-actionable,1522,1920
2026-02-01,Pandora,Hungary,Credit Card,applepay,INSUFFICIENT_FUNDS,unknown,6,6
2026-02-01,Pandora,Hungary,Credit Card,applepay,STATUS_MISMATCH,Actionable,70,70
2026-02-01,Pandora,Hungary,Credit Card,applepay,unknown,unknown,20,1706
2026-02-01,Pandora,Hungary,Credit Card,googlepay,3DS_DROPPED,Non-actionable,49,54
2026-02-01,Pandora,Hungary,Credit Card,googlepay,AUTH_FAILED,Non-actionable,58,70
2026-02-01,Pandora,Hungary,Credit Card,googlepay,FRAUD_RISK,Non-actionable,2,5
2026-02-01,Pandora,Hungary,Credit Card,googlepay,GENERIC_REJECTION,Non-actionable,19,25
2026-02-01,Pandora,Hungary,Credit Card,googlepay,INSUFFICIENT_FUNDS,Non-actionable,445,562
2026-02-01,Pandora,Hungary,Credit Card,googlepay,INSUFFICIENT_FUNDS,unknown,2,2
2026-02-01,Pandora,Hungary,Credit Card,googlepay,Redirection Failure,unknown,1,1
2026-02-01,Pandora,Hungary,Credit Card,googlepay,STATUS_MISMATCH,Actionable,23,23
2026-02-01,Pandora,Hungary,Credit Card,googlepay,unknown,unknown,9,388
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,3DS_DROPPED,Non-actionable,126,205
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,AUTH_FAILED,Non-actionable,0,1
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,AUTH_FAILED,unknown,11,18
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,GENERIC_REJECTION,Non-actionable,9,29
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,INSUFFICIENT_FUNDS,Non-actionable,86,130
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,REDIRECT_REQUIRED,unknown,0,1
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,Redirection Failure,unknown,40,57
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,STATUS_MISMATCH,Actionable,2,2
2026-02-01,Pandora,Laos,Credit Card,cybersource_creditcard,unknown,unknown,1,2
2026-02-01,Pandora,Malaysia,Alternative Payment Method,adyen_hpp_boost,REDIRECT_REQUIRED,unknown,1126,1804
2026-02-01,Pandora,Malaysia,Alternative Payment Method,adyen_hpp_boost,Redirection Failure,unknown,120,192
2026-02-01,Pandora,Malaysia,Alternative Payment Method,adyen_hpp_boost,unknown,unknown,10,1708
2026-02-01,Pandora,Malaysia,Alternative Payment Method,antfinancial_tng,GENERIC_REJECTION,unknown,1130,3483
2026-02-01,Pandora,Malaysia,Alternative Payment Method,antfinancial_tng,INSUFFICIENT_FUNDS,unknown,5525,18626
2026-02-01,Pandora,Malaysia,Alternative Payment Method,antfinancial_tng,REDIRECT_REQUIRED,unknown,9847,15240
2026-02-01,Pandora,Malaysia,Alternative Payment Method,antfinancial_tng,Redirection Failure,unknown,1147,1822
2026-02-01,Pandora,Malaysia,Alternative Payment Method,antfinancial_tng,unknown,unknown,85,82112
2026-02-01,Pandora,Malaysia,Alternative Payment Method,gift_card,unknown,unknown,1,59
2026-02-01,Pandora,Malaysia,Alternative Payment Method,maybankcasa,GENERIC_REJECTION,unknown,11,31
2026-02-01,Pandora,Malaysia,Alternative Payment Method,maybankcasa,INSUFFICIENT_FUNDS,unknown,79,350
2026-02-01,Pandora,Malaysia,Alternative Payment Method,maybankcasa,REDIRECT_REQUIRED,unknown,1123,4028
2026-02-01,Pandora,Malaysia,Alternative Payment Method,maybankcasa,Redirection Failure,unknown,176,614
2026-02-01,Pandora,Malaysia,Alternative Payment Method,maybankcasa,unknown,unknown,3,446
2026-02-01,Pandora,Malaysia,Alternative Payment Method,no_payment,unknown,unknown,0,297
2026-02-01,Pandora,Malaysia,Alternative Payment Method,razer_online_banking,GENERIC_REJECTION,unknown,264,448
2026-02-01,Pandora,Malaysia,Alternative Payment Method,razer_online_banking,INSUFFICIENT_FUNDS,unknown,27,49
2026-02-01,Pandora,Malaysia,Alternative Payment Method,razer_online_banking,REDIRECT_REQUIRED,unknown,75843,1710786
2026-02-01,Pandora,Malaysia,Alternative Payment Method,razer_online_banking,Redirection Failure,unknown,7362,10436
2026-02-01,Pandora,Malaysia,Alternative Payment Method,razer_online_banking,unknown,unknown,423,213219
2026-02-01,Pandora,Malaysia,Alternative Payment Method,tng_wallet_tng_wallet,unknown,unknown,2397,443278
2026-02-01,Pandora,Malaysia,Credit Card,adyen,3DS_DROPPED,Non-actionable,78,137
2026-02-01,Pandora,Malaysia,Credit Card,adyen,AUTH_FAILED,Non-actionable,73,224
2026-02-01,Pandora,Malaysia,Credit Card,adyen,AUTH_FAILED,unknown,0,1
2026-02-01,Pandora,Malaysia,Credit Card,adyen,FRAUD_RISK,Non-actionable,3,10
2026-02-01,Pandora,Malaysia,Credit Card,adyen,GENERIC_REJECTION,Non-actionable,16,33
2026-02-01,Pandora,Malaysia,Credit Card,adyen,INSUFFICIENT_FUNDS,Non-actionable,310,875
2026-02-01,Pandora,Malaysia,Credit Card,adyen,INSUFFICIENT_FUNDS,unknown,2,4
2026-02-01,Pandora,Malaysia,Credit Card,adyen,REDIRECT_REQUIRED,unknown,1,1
2026-02-01,Pandora,Malaysia,Credit Card,adyen,STATUS_MISMATCH,Actionable,3,3
2026-02-01,Pandora,Malaysia,Credit Card,adyen,unknown,unknown,4,27
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_applepay,3DS_DROPPED,Non-actionable,12,13
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_applepay,GENERIC_REJECTION,Non-actionable,128,314
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_applepay,INSUFFICIENT_FUNDS,Non-actionable,949,2341
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_applepay,REDIRECT_REQUIRED,unknown,1,1
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_applepay,STATUS_MISMATCH,Actionable,11,11
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_applepay,unknown,Non-actionable,53,186
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_applepay,unknown,unknown,14,53
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,3DS_DROPPED,Non-actionable,4586,7417
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,AUTH_FAILED,Non-actionable,4,4
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,AUTH_FAILED,unknown,35,72
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,FRAUD_RISK,Non-actionable,5,35
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,FRAUD_RISK,unknown,9,37
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,GENERIC_REJECTION,Non-actionable,375,827
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,GENERIC_REJECTION,unknown,12,38
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,INSUFFICIENT_FUNDS,Non-actionable,7857,17827
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,INSUFFICIENT_FUNDS,unknown,23,97
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,REDIRECT_REQUIRED,unknown,906,1357
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,Redirection Failure,unknown,118,188
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,STATUS_MISMATCH,Actionable,48,48
2026-02-01,Pandora,Malaysia,Credit Card,cybersource_creditcard,unknown,unknown,163,1948
2026-02-01,Pandora,Myanmar,Alternative Payment Method,no_payment,unknown,unknown,0,126
2026-02-01,Pandora,Myanmar,Alternative Payment Method,wavepay,REDIRECT_REQUIRED,unknown,1,2
2026-02-01,Pandora,Myanmar,Alternative Payment Method,wavepay,Redirection Failure,unknown,3805,8083
2026-02-01,Pandora,Myanmar,Alternative Payment Method,wavepay,unknown,unknown,14,50317
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,3DS_DROPPED,Non-actionable,162,235
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,AUTH_FAILED,Non-actionable,77,142
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,AUTH_FAILED,unknown,1,1
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,FRAUD_RISK,Non-actionable,11,18
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,GENERIC_REJECTION,Non-actionable,353,923
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,Non-actionable,1032,2850
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,Redirection Failure,unknown,3,4
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,STATUS_MISMATCH,Actionable,14,14
2026-02-01,Pandora,Myanmar,Credit Card,generic_creditcard,unknown,unknown,4,8
2026-02-01,Pandora,Norway,Alternative Payment Method,balance,unknown,unknown,0,113
2026-02-01,Pandora,Norway,Alternative Payment Method,klarna,REDIRECT_REQUIRED,unknown,0,620
2026-02-01,Pandora,Norway,Alternative Payment Method,klarna,Redirection Failure,unknown,1491,1967
2026-02-01,Pandora,Norway,Alternative Payment Method,klarna,unknown,unknown,18,52151
2026-02-01,Pandora,Norway,Alternative Payment Method,no_payment,unknown,unknown,0,32
2026-02-01,Pandora,Norway,Alternative Payment Method,paypal,GENERIC_REJECTION,unknown,33,80
2026-02-01,Pandora,Norway,Alternative Payment Method,paypal,Redirection Failure,unknown,180,346
2026-02-01,Pandora,Norway,Alternative Payment Method,paypal,unknown,unknown,2,5973
2026-02-01,Pandora,Norway,Alternative Payment Method,trustly_online_banking,Redirection Failure,unknown,163,253
2026-02-01,Pandora,Norway,Alternative Payment Method,trustly_online_banking,unknown,unknown,0,346
2026-02-01,Pandora,Norway,Alternative Payment Method,vippsdirect,GENERIC_REJECTION,unknown,1055,1482
2026-02-01,Pandora,Norway,Alternative Payment Method,vippsdirect,Redirection Failure,unknown,7123,9585
2026-02-01,Pandora,Norway,Alternative Payment Method,vippsdirect,unknown,unknown,51,302129
2026-02-01,Pandora,Norway,Credit Card,adyen,3DS_DROPPED,Non-actionable,811,970
2026-02-01,Pandora,Norway,Credit Card,adyen,AUTH_FAILED,Non-actionable,430,644
2026-02-01,Pandora,Norway,Credit Card,adyen,FRAUD_RISK,Non-actionable,21,31
2026-02-01,Pandora,Norway,Credit Card,adyen,GENERIC_REJECTION,Non-actionable,28,51
2026-02-01,Pandora,Norway,Credit Card,adyen,INSUFFICIENT_FUNDS,Non-actionable,1439,2207
2026-02-01,Pandora,Norway,Credit Card,adyen,INSUFFICIENT_FUNDS,unknown,2,2
2026-02-01,Pandora,Norway,Credit Card,adyen,Redirection Failure,unknown,1,1
2026-02-01,Pandora,Norway,Credit Card,adyen,STATUS_MISMATCH,Actionable,22,22
2026-02-01,Pandora,Norway,Credit Card,adyen,unknown,unknown,13,251
2026-02-01,Pandora,Norway,Credit Card,applepay,FRAUD_RISK,Non-actionable,9,12
2026-02-01,Pandora,Norway,Credit Card,applepay,GENERIC_REJECTION,Non-actionable,6,20
2026-02-01,Pandora,Norway,Credit Card,applepay,INSUFFICIENT_FUNDS,Non-actionable,975,1468
2026-02-01,Pandora,Norway,Credit Card,applepay,STATUS_MISMATCH,Actionable,23,23
2026-02-01,Pandora,Norway,Credit Card,applepay,unknown,unknown,1,310
2026-02-01,Pandora,Norway,Credit Card,googlepay,3DS_DROPPED,Non-actionable,31,38
2026-02-01,Pandora,Norway,Credit Card,googlepay,AUTH_FAILED,Non-actionable,8,19
2026-02-01,Pandora,Norway,Credit Card,googlepay,FRAUD_RISK,Non-actionable,2,2
2026-02-01,Pandora,Norway,Credit Card,googlepay,GENERIC_REJECTION,Non-actionable,1,2
2026-02-01,Pandora,Norway,Credit Card,googlepay,INSUFFICIENT_FUNDS,Non-actionable,98,136
2026-02-01,Pandora,Norway,Credit Card,googlepay,unknown,unknown,1,5
2026-02-01,Pandora,Pakistan,Alternative Payment Method,antfinancial_easypaisa,GENERIC_REJECTION,unknown,556,1318
2026-02-01,Pandora,Pakistan,Alternative Payment Method,antfinancial_easypaisa,INSUFFICIENT_FUNDS,unknown,9778,23591
2026-02-01,Pandora,Pakistan,Alternative Payment Method,antfinancial_easypaisa,REDIRECT_REQUIRED,unknown,10,18
2026-02-01,Pandora,Pakistan,Alternative Payment Method,antfinancial_easypaisa,Redirection Failure,unknown,26016,49318
2026-02-01,Pandora,Pakistan,Alternative Payment Method,antfinancial_easypaisa,unknown,unknown,4195,398680
2026-02-01,Pandora,Pakistan,Alternative Payment Method,balance,unknown,unknown,112,106195
2026-02-01,Pandora,Pakistan,Alternative Payment Method,gift_card,unknown,unknown,12,4492
2026-02-01,Pandora,Pakistan,Alternative Payment Method,jazzcash_wallet,AUTH_FAILED,unknown,1606,3386
2026-02-01,Pandora,Pakistan,Alternative Payment Method,jazzcash_wallet,INSUFFICIENT_FUNDS,unknown,5078,12408
2026-02-01,Pandora,Pakistan,Alternative Payment Method,jazzcash_wallet,REDIRECT_REQUIRED,unknown,0,748
2026-02-01,Pandora,Pakistan,Alternative Payment Method,jazzcash_wallet,Redirection Failure,unknown,1588,3281
2026-02-01,Pandora,Pakistan,Alternative Payment Method,jazzcash_wallet,unknown,unknown,60,169602
2026-02-01,Pandora,Pakistan,Alternative Payment Method,no_payment,unknown,unknown,0,1
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,3DS_DROPPED,Non-actionable,20685,29422
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,AUTH_FAILED,Non-actionable,8414,13094
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,AUTH_FAILED,unknown,244,393
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,FRAUD_RISK,Non-actionable,1166,1879
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,FRAUD_RISK,unknown,27,48
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,GENERIC_REJECTION,Non-actionable,10182,17915
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,GENERIC_REJECTION,unknown,94,144
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,Non-actionable,28793,48341
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,unknown,1218,1989
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,REDIRECT_REQUIRED,unknown,1,1
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,Redirection Failure,unknown,811,1198
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,STATUS_MISMATCH,Actionable,573,573
2026-02-01,Pandora,Pakistan,Credit Card,generic_creditcard,unknown,unknown,184,106147
2026-02-01,Pandora,Philippines,Alternative Payment Method,antfinancial_gcash,AUTH_FAILED,unknown,108,250
2026-02-01,Pandora,Philippines,Alternative Payment Method,antfinancial_gcash,FRAUD_RISK,unknown,907,3355
2026-02-01,Pandora,Philippines,Alternative Payment Method,antfinancial_gcash,GENERIC_REJECTION,unknown,0,1
2026-02-01,Pandora,Philippines,Alternative Payment Method,antfinancial_gcash,INSUFFICIENT_FUNDS,unknown,40706,121975
2026-02-01,Pandora,Philippines,Alternative Payment Method,antfinancial_gcash,REDIRECT_REQUIRED,unknown,6,9
2026-02-01,Pandora,Philippines,Alternative Payment Method,antfinancial_gcash,Redirection Failure,unknown,38656,64007
2026-02-01,Pandora,Philippines,Alternative Payment Method,antfinancial_gcash,unknown,unknown,516,2816488
2026-02-01,Pandora,Philippines,Alternative Payment Method,balance,unknown,unknown,74,110831
2026-02-01,Pandora,Philippines,Alternative Payment Method,gift_card,unknown,unknown,0,28
2026-02-01,Pandora,Philippines,Alternative Payment Method,no_payment,unknown,unknown,1,912
2026-02-01,Pandora,Philippines,Alternative Payment Method,online_payment_on_delivery,unknown,unknown,0,8
2026-02-01,Pandora,Philippines,Alternative Payment Method,paypal,GENERIC_REJECTION,unknown,3,6
2026-02-01,Pandora,Philippines,Alternative Payment Method,paypal,Redirection Failure,unknown,12,13
2026-02-01,Pandora,Philippines,Alternative Payment Method,paypal,unknown,unknown,0,1018
2026-02-01,Pandora,Philippines,Alternative Payment Method,postpaid_postpaid,unknown,unknown,1,3
2026-02-01,Pandora,Philippines,Alternative Payment Method,riderqr,unknown,unknown,0,2
2026-02-01,Pandora,Philippines,Alternative Payment Method,xendit_directdebit,GENERIC_REJECTION,unknown,38,120
2026-02-01,Pandora,Philippines,Alternative Payment Method,xendit_directdebit,INSUFFICIENT_FUNDS,unknown,28,100
2026-02-01,Pandora,Philippines,Alternative Payment Method,xendit_directdebit,Redirection Failure,unknown,8538,19487
2026-02-01,Pandora,Philippines,Alternative Payment Method,xendit_directdebit,unknown,unknown,26,79212
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,3DS_DROPPED,Non-actionable,16812,21826
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,AUTH_FAILED,Non-actionable,5683,8293
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,AUTH_FAILED,unknown,133,228
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,FRAUD_RISK,Non-actionable,2253,3789
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,FRAUD_RISK,unknown,90,116
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,GENERIC_REJECTION,Non-actionable,4279,8892
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,GENERIC_REJECTION,unknown,38,60
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,Non-actionable,17257,31415
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,unknown,18,29
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,REDIRECT_REQUIRED,unknown,301,319
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,Redirection Failure,unknown,616,844
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,STATUS_MISMATCH,Actionable,159,159
2026-02-01,Pandora,Philippines,Credit Card,generic_creditcard,unknown,unknown,534,2026
2026-02-01,Pandora,Singapore,Alternative Payment Method,balance,unknown,unknown,1924,217576
2026-02-01,Pandora,Singapore,Alternative Payment Method,gift_card,unknown,unknown,5,5291
2026-02-01,Pandora,Singapore,Alternative Payment Method,no_payment,unknown,unknown,0,4944
2026-02-01,Pandora,Singapore,Alternative Payment Method,paypal,GENERIC_REJECTION,unknown,97,209
2026-02-01,Pandora,Singapore,Alternative Payment Method,paypal,Redirection Failure,unknown,360,681
2026-02-01,Pandora,Singapore,Alternative Payment Method,paypal,unknown,unknown,6,21143
2026-02-01,Pandora,Singapore,Alternative Payment Method,reddot_paylah,REDIRECT_REQUIRED,unknown,0,3
2026-02-01,Pandora,Singapore,Alternative Payment Method,reddot_paylah,Redirection Failure,unknown,1221,2449
2026-02-01,Pandora,Singapore,Alternative Payment Method,reddot_paylah,unknown,unknown,22,82294
2026-02-01,Pandora,Singapore,Credit Card,adyen,3DS_DROPPED,Non-actionable,48,113
2026-02-01,Pandora,Singapore,Credit Card,adyen,AUTH_FAILED,Non-actionable,38,125
2026-02-01,Pandora,Singapore,Credit Card,adyen,AUTH_FAILED,unknown,0,1
2026-02-01,Pandora,Singapore,Credit Card,adyen,FRAUD_RISK,Non-actionable,0,2
2026-02-01,Pandora,Singapore,Credit Card,adyen,GENERIC_REJECTION,Non-actionable,3,4
2026-02-01,Pandora,Singapore,Credit Card,adyen,GENERIC_REJECTION,unknown,1,1
2026-02-01,Pandora,Singapore,Credit Card,adyen,INSUFFICIENT_FUNDS,Non-actionable,15,38
2026-02-01,Pandora,Singapore,Credit Card,adyen,INSUFFICIENT_FUNDS,unknown,1,1
2026-02-01,Pandora,Singapore,Credit Card,adyen,STATUS_MISMATCH,Actionable,2,2
2026-02-01,Pandora,Singapore,Credit Card,adyen,unknown,unknown,0,37
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,3DS_DROPPED,Non-actionable,22,22
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,AUTH_FAILED,Non-actionable,6,7
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,AUTH_FAILED,unknown,1,1
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,FRAUD_RISK,Non-actionable,10,18
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,GENERIC_REJECTION,Non-actionable,96,213
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,GENERIC_REJECTION,unknown,2,3
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,INSUFFICIENT_FUNDS,Non-actionable,751,1309
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,INSUFFICIENT_FUNDS,unknown,3,7
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,Redirection Failure,unknown,2,2
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,STATUS_MISMATCH,Actionable,3,3
2026-02-01,Pandora,Singapore,Credit Card,generic_applepay,unknown,unknown,34,1544
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,3DS_DROPPED,Non-actionable,2765,3619
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,AUTH_FAILED,Non-actionable,1155,1930
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,AUTH_FAILED,unknown,42,62
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,FRAUD_RISK,Non-actionable,138,307
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,FRAUD_RISK,unknown,4,6
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,GENERIC_REJECTION,Non-actionable,206,344
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,GENERIC_REJECTION,unknown,8,13
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,Non-actionable,2332,3836
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,INSUFFICIENT_FUNDS,unknown,12,16
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,Redirection Failure,unknown,129,171
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,STATUS_MISMATCH,Actionable,5,5
2026-02-01,Pandora,Singapore,Credit Card,generic_creditcard,unknown,unknown,61,3115
2026-02-01,Pandora,Singapore,Credit Card,generic_googlepay,3DS_DROPPED,Non-actionable,289,329
2026-02-01,Pandora,Singapore,Credit Card,generic_googlepay,AUTH_FAILED,Non-actionable,113,157
2026-02-01,Pandora,Singapore,Credit Card,generic_googlepay,AUTH_FAILED,unknown,8,8
2026-02-01,Pandora,Singapore,Credit Card,generic_googlepay,FRAUD_RISK,Non-actionable,6,14
